name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed
"Makati, National Capital Region, Philippines",2000-09-02,29.2,25.1,27.3,77.5,0.773,28.3
"Makati, National Capital Region, Philippines",2000-09-03,27.1,23.1,25,89,34.149,22.3
"Makati, National Capital Region, Philippines",2000-09-04,28.7,23.1,25.9,85.4,87.513,33.5
"Makati, National Capital Region, Philippines",2000-09-05,30.1,24.1,27,79.2,5.59,26.5
"Makati, National Capital Region, Philippines",2000-09-06,31.1,24.1,27.5,80.1,18.503,44.3
"Makati, National Capital Region, Philippines",2000-09-07,30.1,24.1,26.9,84,19.476,37.1
"Makati, National Capital Region, Philippines",2000-09-08,30.4,25.8,27.7,77,8.702,25.9
"Makati, National Capital Region, Philippines",2000-09-09,30.1,25.1,27.4,79.6,1.067,29.5
"Makati, National Capital Region, Philippines",2000-09-10,29.1,24.6,26.7,84.3,23.173,37.1
"Makati, National Capital Region, Philippines",2000-09-11,29.8,25.1,27.1,83.1,2.332,40.7
"Makati, National Capital Region, Philippines",2000-09-12,31.1,24.1,26.7,84.9,6.771,37.1
"Makati, National Capital Region, Philippines",2000-09-13,30.9,25.1,27.7,80,0.01,33.5
"Makati, National Capital Region, Philippines",2000-09-14,31.1,25.1,27.5,80.8,5.989,29.5
"Makati, National Capital Region, Philippines",2000-09-15,31.1,25.1,28.1,78.6,10.079,29.5
"Makati, National Capital Region, Philippines",2000-09-16,30.1,26.1,27.6,79.4,0.919,33.5
"Makati, National Capital Region, Philippines",2000-09-17,32.1,25.1,28.6,74.9,0.169,18.4
"Makati, National Capital Region, Philippines",2000-09-18,31.1,25.1,28.4,74.1,0.029,14.4
"Makati, National Capital Region, Philippines",2000-09-19,31.4,25.1,28.3,74.7,0.237,18.4
"Makati, National Capital Region, Philippines",2000-09-20,32.1,25.1,27.8,78.2,2.708,18.4
"Makati, National Capital Region, Philippines",2000-09-21,31.1,25.1,28,77.7,0.236,18.4
"Makati, National Capital Region, Philippines",2000-09-22,30.1,26,27.7,78.9,0.956,11.2
"Makati, National Capital Region, Philippines",2000-09-23,29.4,25.1,27.5,80.2,0.628,11.2
"Makati, National Capital Region, Philippines",2000-09-24,32.1,25.1,28,75.8,0.885,11.2
"Makati, National Capital Region, Philippines",2000-09-25,30.1,25.1,27.1,78.8,1.513,14.8
"Makati, National Capital Region, Philippines",2000-09-26,32.1,24.1,27.1,78.6,2.301,14.8
"Makati, National Capital Region, Philippines",2000-09-27,32.1,25.1,27.7,80.6,3.707,18.4
"Makati, National Capital Region, Philippines",2000-09-28,32.1,25.1,28.2,76.7,1.512,11.2
"Makati, National Capital Region, Philippines",2000-09-29,32.1,25,28.4,77,3.21,25.9
"Makati, National Capital Region, Philippines",2000-09-30,32.1,24.1,28.1,79.5,1.335,14.9
"Makati, National Capital Region, Philippines",2000-10-01,31.1,25.9,28,79.2,7.752,14.8
"Makati, National Capital Region, Philippines",2000-10-02,34.1,24.9,28.7,73.2,1.105,20
"Makati, National Capital Region, Philippines",2000-10-03,33.1,25.1,29.2,69.4,0.331,22.3
"Makati, National Capital Region, Philippines",2000-10-04,32.1,25.1,28.6,73.4,0.013,22.3
"Makati, National Capital Region, Philippines",2000-10-05,31.1,25.1,28.6,72.3,0.132,27.9
"Makati, National Capital Region, Philippines",2000-10-06,33.1,26,29.1,70.9,0.627,17.9
"Makati, National Capital Region, Philippines",2000-10-07,29.3,25.4,27.4,79,8.183,15.6
"Makati, National Capital Region, Philippines",2000-10-08,29.1,24.1,26.3,83.6,15.6,14.8
"Makati, National Capital Region, Philippines",2000-10-09,30.1,25.1,27.2,81.5,1.697,22.3
"Makati, National Capital Region, Philippines",2000-10-10,29.1,24.1,26.1,85.1,6.752,18.4
"Makati, National Capital Region, Philippines",2000-10-11,31.1,24.1,27.6,76,6.403,22.3
"Makati, National Capital Region, Philippines",2000-10-12,33.1,25.1,29.3,74.5,0.006,11.8
"Makati, National Capital Region, Philippines",2000-10-13,30.2,26.1,28.2,77.6,0.133,14.8
"Makati, National Capital Region, Philippines",2000-10-14,31.1,26,28.2,76.1,0,14.8
"Makati, National Capital Region, Philippines",2000-10-15,29.4,26.1,27.8,77,0.206,14.3
